customer_id,name,phone,city,state,zipcode,age,gender,marital_status,dependents,education_level,occupation,employment_status,annual_income,credit_score,existing_loans,avg_monthly_expense,vehicle_owner,vehicle_type,budget_per_month,customer_tenure_years,coverage_preferences,risk_tolerance,interest_tags,Segment_ID
CUST_738873,Bonnie Rodriguez,001-915-799-6749,New York,New York,10002,38,female,married,3,master,salesperson,employed,99716,804,personal,8626.66,False,none,385,4.2,"['life', 'health']",High,"['family', 'travel', 'maternity']",2
CUST_186463,Logan Villa,790.865.9649x00251,San Jose,California,95101,32,female,married,3,master,engineer,employed,43895,755,multiple,3450.04,False,none,352,5.9,['life'],High,"['family', 'maternity']",2
CUST_632136,Karen Chen,500-606-4738,New York,New York,10002,33,female,married,3,bachelor,technician,self-employed,58464,685,none,4718.16,True,bike,187,2.1,"['health', 'life']",Low,"['family', 'maternity', 'vehicle', 'education']",3
CUST_689837,Alice Cook DDS,432-325-0193x8322,Seattle,Washington,98102,38,male,married,1,bachelor,technician,self-employed,31839,768,none,2337.73,False,none,281,8.9,['health'],Low,"['family', 'maternity', 'education']",2
CUST_744907,Sarah Ward,282-811-5135,Minneapolis,Minnesota,55419,30,nonbinary,married,1,master,engineer,self-employed,89917,633,personal,6869.65,True,none,338,5.4,['life'],Low,"['family', 'vehicle', 'travel', 'education']",3
CUST_633464,Richard Rivera,(948)826-8780,San Jose,California,95101,50,female,married,2,master,manager,employed,79724,650,none,5826.12,False,none,294,5.2,['travel'],Medium,"['family', 'travel', 'maternity']",2
CUST_976253,Christina Ortiz,918.263.8155,Miami,Florida,33125,59,nonbinary,married,1,master,technician,employed,114708,663,car,10140.5,False,none,376,3.3,"['travel', 'life']",High,"['family', 'travel', 'education']",2
CUST_223364,David Hinton,5786095511,Dallas,Texas,75202,75,male,divorced,3,bachelor,shop owner,retired,29122,668,car,2033.85,True,none,264,0.9,['auto'],High,"['family', 'vehicle', 'education', 'retirement']",3
CUST_446334,Michael Gutierrez,(526)570-5968,Miami,Florida,33101,68,male,widowed,1,master,advisor,retired,38706,636,multiple,2891.26,False,none,261,6.4,['health'],Medium,"['family', 'retirement']",1
CUST_413455,Charles Harris,(342)817-0324x04086,Chicago,Illinois,60602,50,female,married,3,master,manager,self-employed,64089,773,none,5849.51,False,none,263,9.0,"['life', 'health']",Medium,"['family', 'travel', 'education']",2
CUST_473120,Meghan Walters,612.820.7598x79015,Minneapolis,Minnesota,55419,64,nonbinary,widowed,1,bachelor,shop owner,retired,50588,684,home,3719.36,True,none,157,5.2,"['travel', 'health']",Low,"['maternity', 'retirement', 'education', 'family', 'vehicle']",1
CUST_232939,Michael Watson,686.498.0908,Chicago,Illinois,60602,21,nonbinary,single,0,high_school,sales trainee,employed,87456,721,none,7342.06,True,bike,367,3.2,"['health', 'auto']",High,"['vehicle', 'travel', 'education']",0
CUST_666570,Vincent Mitchell,(998)934-8332x301,San Jose,California,95101,73,female,widowed,1,bachelor,consultant,retired,58887,665,car,5271.65,False,none,141,6.8,"['travel', 'home']",Low,"['family', 'maternity', 'education', 'retirement']",1
CUST_806048,Victoria Jones,231.468.0260,Miami,Florida,33101,42,nonbinary,married,1,bachelor,manager,self-employed,44998,590,none,3850.46,True,none,198,1.3,['home'],Low,"['family', 'vehicle', 'maternity']",3
CUST_730272,David Mcclure,951-256-7353,Seattle,Washington,98102,40,female,married,3,master,teacher,self-employed,74706,716,personal,5765.1,True,car,315,3.7,"['auto', 'travel']",High,"['family', 'vehicle', 'travel', 'maternity']",3
CUST_901857,Sarah Barron,+1-760-437-5119x4253,Miami,Florida,33125,54,nonbinary,divorced,2,master,salesperson,employed,93039,585,none,7986.08,True,none,383,4.7,"['home', 'life']",Low,"['family', 'vehicle', 'education']",0
CUST_854017,Aaron Sanders,720.281.7888,Chicago,Illinois,60602,40,female,married,2,master,salesperson,employed,92012,695,car,9022.3,False,none,382,7.4,['auto'],High,"['family', 'travel']",2
CUST_691910,Corey West,552-301-1834x415,New York,New York,10001,74,female,widowed,2,bachelor,retired,retired,41086,617,home,3387.44,True,car,143,9.3,"['home', 'life']",Medium,"['family', 'vehicle', 'education', 'retirement']",1
CUST_424079,Robert Baldwin,846-608-8850,San Jose,California,95101,54,male,divorced,1,bachelor,manager,employed,45909,819,car,3589.08,True,car,316,7.3,"['home', 'health']",Medium,"['family', 'vehicle']",0
CUST_706038,Brenda Roberson,+1-466-452-0785,San Jose,California,95101,75,male,married,2,phd,advisor,retired,55306,754,multiple,5003.72,True,car,216,6.7,"['travel', 'life']",High,"['family', 'vehicle', 'education', 'retirement']",3
CUST_100126,Edgar Thompson,001-613-311-2325,Miami,Florida,33101,52,nonbinary,married,1,master,technician,self-employed,58493,706,car,5038.44,True,bike,144,0.8,['health'],Low,"['family', 'vehicle']",3
CUST_462478,Austin Mullins,564-846-9798x622,Minneapolis,Minnesota,55414,33,male,married,2,bachelor,manager,self-employed,66747,775,multiple,6631.33,False,none,231,3.4,['home'],Low,['family'],2
CUST_263863,Jean Garcia,336.867.6878x1052,Minneapolis,Minnesota,55414,75,nonbinary,divorced,2,master,consultant,retired,24091,649,home,1747.0,True,none,159,3.9,['auto'],Low,"['family', 'vehicle', 'education', 'retirement']",3
CUST_815289,Kara White,503.914.7549,Dallas,Texas,75201,57,female,divorced,3,bachelor,manager,self-employed,40958,732,multiple,3579.26,False,none,197,2.5,['health'],High,"['family', 'education']",2
CUST_238441,Keith Jones,(279)769-4882x751,Minneapolis,Minnesota,55414,48,female,divorced,2,master,doctor,employed,110677,711,multiple,9966.19,False,none,235,6.0,"['auto', 'health']",Medium,"['family', 'travel']",2
CUST_393807,David Rich,2979997576,New York,New York,10001,27,female,married,1,master,doctor,self-employed,41342,715,personal,3931.61,True,none,115,8.5,['home'],Medium,"['family', 'maternity', 'vehicle', 'education']",3
CUST_533194,Bruce Weeks,562-881-5580x82089,San Jose,California,95112,67,female,divorced,3,bachelor,consultant,retired,59946,776,home,4410.83,False,none,166,4.7,"['health', 'life']",High,"['family', 'education', 'retirement']",2
CUST_107917,Samantha Fox,968-803-9398x9078,New York,New York,10002,43,female,divorced,1,bachelor,teacher,employed,118673,743,multiple,8886.72,False,none,234,9.3,"['life', 'auto']",Low,"['family', 'travel']",2
CUST_139400,Theresa Gray,+1-610-582-1698x372,Minneapolis,Minnesota,55419,44,female,married,3,bachelor,manager,self-employed,81878,717,car,5526.52,False,none,284,6.9,['auto'],Medium,"['family', 'travel', 'education']",2
CUST_470852,Shannon Harvey,(833)368-1061,Miami,Florida,33101,52,nonbinary,divorced,1,master,salesperson,employed,72360,600,personal,5100.57,True,bike,167,1.1,['health'],Low,"['family', 'vehicle', 'education']",0
CUST_882620,Latasha Anderson,678.981.5840x3336,New York,New York,10001,22,male,single,0,bachelor,sales trainee,employed,81119,642,car,7055.1,True,bike,321,9.4,"['life', 'travel']",Low,"['vehicle', 'education']",0
CUST_363387,Patricia Liu,001-725-500-6417,Miami,Florida,33125,71,female,married,1,bachelor,shop owner,retired,21159,692,personal,1802.92,True,none,173,6.4,"['travel', 'health']",Medium,"['family', 'vehicle', 'retirement']",3
CUST_421041,Mackenzie Mccarthy,(342)320-2896,Miami,Florida,33130,61,female,married,1,phd,advisor,retired,32314,705,multiple,2193.02,True,none,270,1.3,"['life', 'health']",Medium,"['maternity', 'retirement', 'education', 'family', 'vehicle']",3
CUST_233690,Sandra Duncan,001-402-813-7442,San Jose,California,95101,64,male,divorced,2,bachelor,shop owner,retired,50287,632,home,3497.87,True,car,379,2.0,"['life', 'travel']",Low,"['family', 'vehicle', 'retirement']",3
CUST_409477,Mary Anderson,001-413-996-9507x7657,Chicago,Illinois,60601,47,male,married,1,bachelor,manager,employed,70394,844,none,4928.1,True,bike,231,4.5,"['health', 'life']",High,"['family', 'vehicle', 'travel', 'education']",0
CUST_665605,John Leon,397-675-2550x88919,Minneapolis,Minnesota,55419,40,nonbinary,married,1,master,freelancer,employed,45716,790,none,3249.1,True,car,241,7.7,['life'],Low,"['family', 'maternity', 'vehicle', 'education']",0
CUST_468620,Jennifer Ford,(274)442-2313x68958,Minneapolis,Minnesota,55419,57,male,divorced,1,master,salesperson,employed,47188,736,personal,3458.18,False,none,306,5.3,"['auto', 'travel']",High,"['family', 'maternity']",2
CUST_842379,Raymond Mitchell,599.466.3235x833,New York,New York,10002,48,female,married,2,master,doctor,self-employed,85146,704,car,6151.8,True,car,397,2.2,"['auto', 'health']",Low,"['family', 'vehicle', 'travel', 'maternity']",3
CUST_179392,Teresa Gonzalez,247.942.5889,Dallas,Texas,75202,39,nonbinary,single,0,bachelor,technician,employed,51819,687,none,4274.85,True,bike,189,2.3,['auto'],High,['vehicle'],0
CUST_323497,Valerie Lloyd,+1-691-513-7133x04815,Miami,Florida,33125,31,nonbinary,single,0,bachelor,salesperson,self-employed,59919,642,personal,4159.33,True,car,190,2.9,"['travel', 'life']",High,"['vehicle', 'travel']",3
CUST_662362,Dakota Alexander,676-516-9545x9356,Dallas,Texas,75201,68,male,widowed,2,phd,advisor,retired,43017,704,personal,3903.39,True,bike,347,9.8,"['life', 'health']",High,"['family', 'vehicle', 'retirement']",1
CUST_436274,John King,001-819-344-6172x8233,Chicago,Illinois,60603,29,female,married,2,master,doctor,self-employed,86127,715,multiple,5804.44,True,car,276,6.9,"['life', 'health']",High,"['family', 'vehicle', 'education']",3
CUST_851407,Alexa Baldwin,001-228-674-9444x743,San Jose,California,95101,37,nonbinary,married,3,master,salesperson,employed,114279,625,home,9055.33,True,bike,309,1.6,['home'],Medium,"['family', 'vehicle', 'travel', 'education']",0
CUST_974376,Michael Weaver,6542682322,Chicago,Illinois,60602,43,male,married,2,bachelor,technician,self-employed,82116,720,personal,5960.76,False,none,144,4.0,['health'],Medium,"['family', 'education']",2
CUST_755347,Hannah Carpenter,941-295-2679,New York,New York,10003,49,male,divorced,3,master,engineer,employed,55319,690,personal,4695.76,True,bike,195,1.1,['auto'],High,"['family', 'vehicle', 'travel', 'maternity']",0
CUST_798492,Jessica Sanchez,+1-532-470-8579x306,Seattle,Washington,98102,46,nonbinary,married,2,master,engineer,employed,93144,585,home,6476.61,False,none,134,6.2,"['home', 'health']",High,['family'],2
CUST_963422,Peter Cook,001-278-950-7134x703,New York,New York,10001,51,nonbinary,married,3,bachelor,manager,employed,84576,648,car,5733.75,True,car,161,9.4,['health'],Low,"['family', 'vehicle']",0
CUST_116945,Robert Luna,540-986-3585x24692,Miami,Florida,33101,40,female,divorced,1,master,teacher,employed,50304,675,car,3675.67,False,none,302,2.5,['health'],High,['family'],2
CUST_705412,Michelle Wong,596-428-7403,Miami,Florida,33101,56,nonbinary,married,1,bachelor,doctor,self-employed,49720,813,car,3403.07,True,car,380,1.5,['life'],Medium,"['family', 'vehicle', 'education']",3
CUST_301190,Katherine Ryan,(279)712-3899,San Jose,California,95110,32,female,married,1,bachelor,doctor,self-employed,48238,733,personal,3583.16,False,none,310,2.9,"['health', 'home']",High,"['family', 'education']",2
CUST_643197,Michael Hayes,(800)841-3714,Dallas,Texas,75203,64,male,married,2,bachelor,advisor,retired,38445,619,none,3011.98,False,none,168,7.9,"['travel', 'auto']",High,"['family', 'retirement']",2
CUST_957109,Joe Owens,001-924-232-9755x66702,Chicago,Illinois,60602,54,female,married,1,master,engineer,self-employed,54828,729,home,4082.61,True,car,316,7.7,"['life', 'auto']",Low,"['family', 'maternity', 'vehicle', 'education']",3
CUST_816064,Kimberly Robinson,382-843-7592,Chicago,Illinois,60602,37,female,married,1,bachelor,salesperson,self-employed,58839,607,home,4728.33,True,car,385,2.3,"['life', 'auto']",Medium,"['family', 'vehicle', 'travel', 'education']",3
CUST_782305,Steven Barnes,001-636-941-7261x89073,Miami,Florida,33130,36,male,married,3,master,doctor,employed,70024,764,home,5692.55,True,none,232,5.9,"['life', 'auto']",High,"['family', 'vehicle', 'education']",0
CUST_642976,Jessica Cox,827-328-1107x7284,Miami,Florida,33130,32,male,single,0,bachelor,doctor,self-employed,31721,671,home,2904.53,True,bike,233,6.7,['life'],Low,['vehicle'],3
CUST_764687,Scott Delacruz,835.357.6810x23768,Chicago,Illinois,60602,75,male,married,2,master,retired,retired,54593,694,personal,3788.9,False,none,171,2.0,['life'],High,"['family', 'travel', 'maternity', 'retirement']",2
CUST_669417,Alison Cortez,001-974-386-5921,New York,New York,10001,62,female,married,1,bachelor,consultant,retired,55716,779,home,4495.81,True,bike,207,3.9,['health'],Low,"['retirement', 'education', 'family', 'vehicle', 'travel']",3
CUST_424620,Darrell Fitzgerald,001-689-719-1397x67730,New York,New York,10002,44,female,married,3,bachelor,technician,self-employed,87109,622,personal,7448.94,False,none,255,6.4,"['travel', 'auto']",High,"['family', 'maternity', 'education']",2
CUST_931467,Anthony Rivera,+1-505-975-1037x4607,Chicago,Illinois,60602,66,female,married,1,master,shop owner,retired,52592,616,car,4803.16,True,car,377,2.5,"['health', 'home']",Medium,"['maternity', 'retirement', 'education', 'family', 'vehicle', 'travel']",3
CUST_133143,Clayton Mcintyre,+1-906-925-1614x745,San Jose,California,95101,58,male,married,2,bachelor,salesperson,self-employed,63465,664,multiple,5843.29,False,none,333,0.6,"['auto', 'health']",Low,"['family', 'travel']",2
CUST_360330,Ruth Smith,888-393-0537x83729,Seattle,Washington,98102,43,nonbinary,married,2,master,manager,employed,63789,762,personal,4356.84,True,none,240,9.8,['home'],Medium,"['family', 'vehicle', 'travel']",0
CUST_458762,Howard Ramirez,467-505-2267x65364,Chicago,Illinois,60602,46,male,divorced,1,master,engineer,self-employed,57653,608,none,4051.79,True,none,178,2.0,['health'],High,"['family', 'vehicle', 'travel', 'maternity']",3
CUST_314632,Terri White,+1-630-586-3667x503,San Jose,California,95110,48,female,widowed,2,master,salesperson,employed,61990,550,multiple,5454.08,True,car,252,3.0,"['home', 'travel']",High,"['family', 'vehicle']",1
CUST_542299,Stephanie Reeves,(508)711-1272,San Jose,California,95112,29,female,married,3,master,teacher,employed,102054,672,car,6905.59,True,none,181,6.3,['health'],High,"['family', 'vehicle', 'education']",0
CUST_889484,Kim Davis,634-746-5193x721,Dallas,Texas,75203,36,female,married,2,master,freelancer,self-employed,43068,733,personal,4041.75,True,car,149,4.3,"['auto', 'health']",High,"['family', 'vehicle', 'maternity']",3
CUST_945173,Melissa Jackson,593.951.2491x682,San Jose,California,95110,62,male,divorced,2,phd,retired,retired,27464,772,multiple,2344.51,True,bike,237,9.5,['auto'],Medium,"['maternity', 'retirement', 'education', 'family', 'vehicle']",3
CUST_649300,Jason Hill,(529)273-1179,Seattle,Washington,98103,57,female,divorced,3,master,freelancer,employed,56011,672,car,3842.77,True,car,259,1.7,"['auto', 'health']",Medium,"['family', 'vehicle', 'education']",0
CUST_710683,Bradley Sanchez,528.297.8642x23642,Miami,Florida,33125,74,nonbinary,divorced,1,bachelor,shop owner,retired,56673,675,home,5358.46,True,none,241,2.6,['travel'],High,"['maternity', 'retirement', 'family', 'vehicle', 'travel']",3
CUST_108262,Matthew Griffin,+1-853-891-5946x3701,New York,New York,10002,45,male,divorced,1,bachelor,technician,self-employed,47010,769,multiple,3524.62,True,none,334,9.1,"['life', 'health']",High,"['family', 'vehicle', 'education']",3
CUST_993661,Samuel Owens,+1-362-396-0807x87309,San Jose,California,95110,47,female,divorced,2,bachelor,salesperson,self-employed,84098,587,multiple,6259.22,True,car,264,3.1,['home'],Medium,"['family', 'vehicle', 'travel', 'education']",3
CUST_136629,Jose Callahan,794.780.6611,Chicago,Illinois,60603,74,nonbinary,married,3,master,shop owner,retired,25157,676,personal,1982.64,True,none,244,1.2,['health'],Low,"['family', 'vehicle', 'education', 'retirement']",3
CUST_435883,Jessica Carlson,(632)215-0544x5550,Chicago,Illinois,60603,61,male,widowed,1,bachelor,shop owner,retired,50398,711,car,4703.07,True,bike,207,4.1,['life'],High,"['family', 'vehicle', 'travel', 'retirement']",1
CUST_639450,Alejandro Suarez,(665)801-8954x747,Dallas,Texas,75201,74,female,married,3,master,advisor,retired,44492,726,multiple,3051.3,True,car,126,5.9,"['home', 'health']",Medium,"['family', 'vehicle', 'education', 'retirement']",3
CUST_572402,Virginia Jones,+1-251-307-9146,New York,New York,10003,75,nonbinary,married,3,bachelor,retired,retired,48483,669,multiple,3455.5,True,bike,332,9.8,"['travel', 'auto']",Low,"['family', 'vehicle', 'retirement']",3
CUST_516365,April Lowery,5314447491,Seattle,Washington,98102,71,male,divorced,1,phd,consultant,retired,45607,702,multiple,3110.82,True,car,164,4.1,['life'],High,"['family', 'vehicle', 'retirement']",3
CUST_670947,Denise Drake,699-450-3459x37622,Minneapolis,Minnesota,55419,43,nonbinary,married,3,master,technician,employed,64808,550,multiple,4524.09,True,none,368,0.6,['home'],Low,"['family', 'vehicle', 'travel', 'education']",0
CUST_318999,Kelly Carlson,6967820299,Minneapolis,Minnesota,55401,38,female,married,3,bachelor,engineer,self-employed,84836,660,car,7029.3,True,bike,322,4.2,"['life', 'home']",Low,"['family', 'vehicle']",3
CUST_851253,Shannon Thompson,945.275.0878x038,San Jose,California,95101,70,nonbinary,widowed,1,bachelor,consultant,retired,38623,727,home,2602.57,True,car,351,6.1,['health'],Medium,"['family', 'vehicle', 'retirement']",1
CUST_751176,Kyle Nunez,(233)348-0794,Miami,Florida,33101,51,nonbinary,married,1,bachelor,engineer,employed,83929,641,multiple,6055.3,False,none,211,7.5,"['auto', 'health']",Low,"['family', 'maternity', 'education']",2
CUST_411113,Justin Smith,+1-692-962-3039x872,New York,New York,10003,29,male,single,0,master,engineer,employed,77461,703,personal,6674.51,False,none,103,6.8,"['health', 'home']",High,[],2
CUST_328699,Monica Wright DDS,001-492-401-2928x9998,San Jose,California,95112,25,male,divorced,3,bachelor,engineer,employed,93934,726,car,7282.21,True,none,175,7.8,['health'],Low,"['family', 'vehicle']",0
CUST_661970,Mrs. Melanie Gillespie,822-732-6585,New York,New York,10003,32,male,divorced,3,bachelor,manager,self-employed,34597,679,none,3009.51,True,none,311,1.2,"['auto', 'home']",Low,"['family', 'vehicle']",3
CUST_143940,Cory Fleming,693-702-1207x0473,Minneapolis,Minnesota,55419,27,nonbinary,single,0,master,manager,employed,115825,710,home,10604.8,True,none,351,7.6,"['travel', 'life']",High,['vehicle'],0
CUST_898105,Ashley King,001-456-659-4821x428,Minneapolis,Minnesota,55414,63,nonbinary,divorced,3,bachelor,retired,retired,51508,642,home,4772.99,False,none,172,6.7,"['auto', 'home']",High,"['family', 'maternity', 'education', 'retirement']",2
CUST_885119,Daniel Mckenzie,+1-846-375-7146x04406,Chicago,Illinois,60602,27,male,married,3,master,engineer,self-employed,46408,687,home,4314.07,True,car,236,6.2,"['health', 'home']",High,"['family', 'maternity', 'vehicle', 'education']",3
CUST_283457,Lindsey Malone,+1-311-633-0499x682,Dallas,Texas,75201,29,male,married,3,bachelor,salesperson,employed,47246,736,car,3630.13,True,car,147,0.6,['travel'],Medium,"['family', 'vehicle']",0
CUST_591307,Andrew Mendoza,001-992-436-6497,New York,New York,10002,25,male,married,1,master,technician,employed,85638,709,multiple,8370.99,True,car,154,1.0,"['life', 'home']",High,"['family', 'vehicle', 'education']",0
CUST_843881,Angela Russo,7705990809,Seattle,Washington,98102,70,female,widowed,3,bachelor,shop owner,retired,50738,664,multiple,3467.76,True,car,388,9.6,['health'],Medium,"['retirement', 'education', 'family', 'vehicle', 'travel']",1
CUST_986012,Carlos Howell,(660)303-4410x368,San Jose,California,95112,25,male,divorced,3,bachelor,doctor,employed,43808,713,home,3467.05,True,none,191,2.5,"['auto', 'health']",Low,"['family', 'vehicle', 'education']",0
CUST_450458,Robert Franklin,001-419-306-2256x5843,Seattle,Washington,98102,27,female,married,3,bachelor,freelancer,employed,80631,742,personal,6181.26,False,none,286,3.1,['auto'],Low,['family'],2
CUST_366677,Bryce Rowland,+1-774-276-8114x60638,Miami,Florida,33101,50,nonbinary,widowed,2,bachelor,engineer,self-employed,61415,577,none,5556.2,False,none,325,5.8,"['auto', 'life']",Medium,"['family', 'maternity', 'education']",1
CUST_943760,Clinton Ramirez,+1-647-624-1921,Chicago,Illinois,60601,34,male,married,2,bachelor,freelancer,employed,49686,769,personal,4824.8,False,none,107,0.8,['life'],Medium,"['family', 'maternity']",2
CUST_393228,Marcus Jordan,824-247-6225x92337,Seattle,Washington,98101,47,male,married,3,master,teacher,self-employed,88810,679,multiple,8650.49,False,none,371,2.4,"['health', 'auto']",Low,"['family', 'travel', 'education']",2
CUST_146238,Jay Heath,+1-218-878-6588,New York,New York,10003,39,nonbinary,divorced,3,bachelor,technician,self-employed,84046,725,car,7165.16,True,bike,315,6.4,['life'],Low,"['family', 'vehicle', 'travel', 'education']",3
CUST_166071,Cody Jensen,+1-434-607-0079x0351,Miami,Florida,33130,73,nonbinary,married,1,master,retired,retired,53653,771,home,3594.2,True,bike,164,6.2,"['travel', 'health']",High,"['family', 'vehicle', 'travel', 'retirement']",3
CUST_997101,Kara Cruz,329.693.8857x5993,San Jose,California,95112,74,female,widowed,2,bachelor,consultant,retired,34007,617,multiple,3290.13,False,none,371,4.1,"['auto', 'home']",High,"['family', 'education', 'retirement']",1
CUST_322667,Heidi Oconnor,001-449-938-0437x061,New York,New York,10001,20,nonbinary,single,0,high_school,assistant,employed,111301,657,personal,8224.15,False,none,395,8.8,['home'],High,"['travel', 'education']",2
CUST_718249,Joseph Turner,+1-225-707-4732x7159,Seattle,Washington,98101,69,nonbinary,married,2,phd,retired,retired,32377,682,multiple,2413.25,True,bike,158,6.5,['health'],High,"['family', 'vehicle', 'education', 'retirement']",3
CUST_424009,Joshua Perkins,001-328-810-7124x693,San Jose,California,95101,37,male,single,0,master,technician,employed,95202,652,none,7236.31,False,none,387,7.4,['health'],Medium,[],2
CUST_965097,Mr. Justin Malone,001-408-779-8550x57140,Seattle,Washington,98103,66,nonbinary,married,1,master,retired,retired,43553,804,home,3920.95,False,none,337,8.7,"['life', 'health']",Medium,"['family', 'maternity', 'retirement']",2
CUST_294030,Amanda Reynolds DVM,2606590906,San Jose,California,95110,26,male,divorced,1,bachelor,doctor,employed,44313,648,multiple,4151.64,True,none,271,8.6,['travel'],Low,"['family', 'vehicle', 'education']",0
CUST_215918,James Miller,867.625.9750x81945,New York,New York,10003,50,nonbinary,married,3,master,freelancer,self-employed,72275,666,multiple,5809.26,False,none,169,9.2,"['health', 'travel']",High,"['family', 'travel']",2
CUST_879868,Rachel Patton,4749031308,Miami,Florida,33125,57,male,divorced,3,master,freelancer,employed,90810,712,car,6672.43,False,none,351,4.9,['home'],High,['family'],2
CUST_753789,Larry Grimes,(999)892-4123,Seattle,Washington,98101,59,nonbinary,divorced,1,master,teacher,self-employed,84309,627,car,8104.62,False,none,338,0.6,"['auto', 'life']",High,"['family', 'travel', 'maternity']",2
CUST_338337,Donna Rogers,001-822-204-8724x8049,Chicago,Illinois,60603,27,female,divorced,3,bachelor,freelancer,self-employed,63849,676,car,5169.02,True,none,352,9.1,['health'],Medium,"['family', 'vehicle', 'maternity']",3
CUST_871980,Maria Conway DDS,+1-238-823-2130x99851,Minneapolis,Minnesota,55414,54,male,divorced,1,bachelor,engineer,employed,55225,719,none,4179.13,True,bike,392,4.9,"['life', 'health']",Medium,"['family', 'vehicle', 'travel', 'maternity']",0
CUST_202205,Peter Zamora,001-845-983-5881,Chicago,Illinois,60601,23,female,single,0,bachelor,assistant,employed,84125,680,none,5816.8,False,none,175,9.0,['travel'],High,['education'],2
CUST_555912,Alexis Davis,(309)861-1636,Dallas,Texas,75201,34,female,married,3,bachelor,doctor,self-employed,44793,694,home,3209.53,False,none,162,3.4,['auto'],Medium,"['family', 'education']",2
CUST_247437,Laura Clark,444-903-6994x4106,Seattle,Washington,98103,72,female,married,3,bachelor,shop owner,retired,23445,668,home,2122.41,True,car,179,7.6,"['health', 'auto']",High,"['family', 'vehicle', 'education', 'retirement']",3
CUST_628872,David Gray,3646655448,Dallas,Texas,75203,38,male,single,0,master,doctor,self-employed,70441,609,car,6460.83,True,car,184,2.7,['health'],Low,['vehicle'],3
CUST_195558,Angel Smith,+1-599-225-9711,Chicago,Illinois,60603,37,nonbinary,married,1,master,technician,employed,73181,719,multiple,6546.74,True,car,342,2.6,"['travel', 'health']",High,"['family', 'vehicle', 'travel']",0
CUST_359256,David Brown,001-389-982-5609x9274,San Jose,California,95112,69,male,widowed,1,bachelor,advisor,retired,46636,805,none,4338.66,False,none,309,1.4,['auto'],Medium,"['family', 'education', 'retirement']",1
CUST_888027,Joshua Payne,(755)267-7644x0539,Dallas,Texas,75201,30,female,married,3,bachelor,manager,self-employed,71311,701,car,5594.34,True,none,280,4.9,"['health', 'travel']",High,"['maternity', 'education', 'family', 'vehicle', 'travel']",3
CUST_465925,Justin Jacobs,981-916-8785,Miami,Florida,33130,32,nonbinary,married,2,bachelor,doctor,self-employed,76054,713,car,7225.76,True,car,362,7.7,['home'],Medium,"['family', 'vehicle', 'travel', 'education']",3
CUST_406199,Ruth Nichols,+1-498-779-3208,Seattle,Washington,98103,61,nonbinary,married,2,master,retired,retired,48143,741,home,3354.12,True,none,218,4.4,['auto'],Low,"['maternity', 'retirement', 'education', 'family', 'vehicle']",3
CUST_285722,David Gonzales,288-797-2401,Dallas,Texas,75201,23,female,single,0,bachelor,student,student,32381,623,none,2935.56,True,none,300,2.6,['health'],Low,"['vehicle', 'education']",3
CUST_148422,Derrick Bishop,3863630076,Dallas,Texas,75202,64,female,widowed,2,master,advisor,retired,37314,802,multiple,2781.53,True,bike,351,2.7,['health'],Medium,"['maternity', 'retirement', 'education', 'family', 'vehicle']",1
CUST_508485,Levi Parks,(859)495-1981,New York,New York,10003,57,female,divorced,1,bachelor,freelancer,employed,74933,712,multiple,5150.42,True,none,300,3.2,['auto'],Low,"['family', 'vehicle', 'travel']",0
CUST_552074,Dr. Melvin Williams,(524)930-6316,New York,New York,10001,67,female,married,3,bachelor,shop owner,retired,47110,797,none,3838.57,False,none,375,6.2,['home'],High,"['family', 'maternity', 'education', 'retirement']",2
CUST_336532,Jeffrey Hughes,214.716.9109x600,Minneapolis,Minnesota,55419,25,female,married,1,bachelor,engineer,employed,99977,656,personal,7547.61,False,none,241,8.2,"['auto', 'home']",Medium,"['family', 'travel', 'maternity']",2
CUST_718143,Cynthia Smith,2747355035,New York,New York,10002,66,female,divorced,2,phd,retired,retired,48520,809,personal,4539.59,True,bike,225,6.0,['home'],Low,"['family', 'vehicle', 'education', 'retirement']",3
CUST_575876,Stephanie Moreno,939.590.0022,San Jose,California,95101,33,nonbinary,single,0,bachelor,technician,self-employed,62775,746,home,5040.87,True,bike,314,2.6,['health'],Low,['vehicle'],3
CUST_459848,Tiffany Martin,503-309-5855x190,San Jose,California,95101,67,female,married,3,master,shop owner,retired,34409,733,none,2955.64,False,none,280,8.5,"['life', 'auto']",Medium,"['family', 'retirement']",2
CUST_866575,Patricia Sullivan,216.480.8733x27901,Seattle,Washington,98101,22,nonbinary,single,0,bachelor,sales trainee,employed,99850,714,multiple,7241.75,True,car,304,7.9,['home'],Medium,"['vehicle', 'education']",0
CUST_490226,Leah Meyer,987-514-5358x7643,Miami,Florida,33130,22,nonbinary,single,0,bachelor,intern,employed,110737,685,personal,7405.58,True,bike,350,4.8,"['life', 'home']",Medium,"['vehicle', 'travel', 'education']",0
CUST_169554,Amy Nelson,001-788-840-2645x8681,New York,New York,10002,35,female,single,0,master,technician,self-employed,54103,772,none,5380.23,True,bike,158,7.2,['travel'],High,"['vehicle', 'travel']",3
CUST_373648,David Riley,+1-636-846-3695x6060,Dallas,Texas,75202,29,nonbinary,married,1,master,technician,employed,105179,708,multiple,8470.68,True,none,374,7.0,['travel'],Low,"['family', 'vehicle', 'travel', 'education']",0
